[2024-12-14 11:07:25,512] INFO day14:221 > Begin 
[2024-12-14 11:07:25,523] INFO day14:91 > Room Size:
Height=103, Width=101
ROBOT   0 | P:  77,  59 | V:   2, -23
[2024-12-14 11:07:25,619] INFO day14:195 > Top Left 131 | Top Right 136 | Bottom Left 121 | Bottom Right 106 | Center 6 
[2024-12-14 11:07:25,619] INFO day14:201 > Safety Factor: 228508016 
[2024-12-14 11:07:25,619] INFO day14:121 > STEP 31 
[2024-12-14 11:07:25,623] INFO day14:91 > Room Size:
Height=103, Width=101
ROBOT   0 | P:  38,  67 | V:   2, -23
ROBOT   1 | P:  14,  23 | V: -90,   9
ROBOT   2 | P:  22,  82 | V: -90, -77
ROBOT   3 | P:  39,  27 | V:  82, -94
ROBOT   4 | P:  87,  78 | V: -39,  60
ROBOT   5 | P:  87,  46 | V:  14, -94
ROBOT   6 | P:   6,  96 | V: -52, -63
ROBOT   7 | P:  27, 100 | V:  42, -39
ROBOT   8 | P:  50,  25 | V: -93,  41
ROBOT   9 | P:   7,  65 | V:  27, -13
ROBOT  10 | P:  13,  60 | V: -10, -68
ROBOT  11 | P:  17,  32 | V:  38,  -2
ROBOT  12 | P:  61,  60 | V: -93, -68
ROBOT  13 | P:  23,  29 | V:  56,   6
ROBOT  14 | P:  68,  74 | V:   1,  63
ROBOT  15 | P:  94,  67 | V: -18,  70
ROBOT  16 | P:  73,  73 | V: -96,  54
ROBOT  17 | P:  23, 101 | V:  21, -26
ROBOT  18 | P:  94,  71 | V:  82, -86
ROBOT  19 | P:  62,  63 | V: -51,  24
ROBOT  20 | P:  83, 102 | V: -88, -72
ROBOT  21 | P:  84,   0 | V: -22,  18
ROBOT  22 | P:  65,  90 | V: -88,  24
ROBOT  23 | P:   7,  89 | V: -67,  86
ROBOT  24 | P:  87,  99 | V: -53, -68
ROBOT  25 | P:  89,  77 | V: -80,  34
ROBOT  26 | P:  60,  17 | V:  27, -25
ROBOT  27 | P:  60,  17 | V:  90,  78
ROBOT  28 | P:  42,  45 | V: -19, -47
ROBOT  29 | P:  45,  78 | V: -56, -16
ROBOT  30 | P:  33,  92 | V: -63,  72
ROBOT  31 | P:  46,  87 | V: -99,  -5
ROBOT  32 | P:   2,  73 | V: -81, -13
ROBOT  33 | P:  56,  93 | V:  -7, -18
ROBOT  34 | P:  59,   0 | V:  27,  74
ROBOT  35 | P:  40,  91 | V:  42,  50
ROBOT  36 | P:  77,  15 | V: -41,  17
ROBOT  37 | P:  63,  32 | V:  52,  44
ROBOT  38 | P:  43,  39 | V: -40,  21
ROBOT  39 | P:  97,  89 | V: -18, -32
ROBOT  40 | P:  61,  10 | V: -95,  86
ROBOT  41 | P:  68,  12 | V: -49,  63
ROBOT  42 | P:  29,  22 | V: -38,   7
ROBOT  43 | P:  43,  23 | V:  82,  -4
ROBOT  44 | P:  25,  28 | V:  42,  24
ROBOT  45 | P:   1,  16 | V:  45,  30
ROBOT  46 | P:  93,   4 | V:   8, -87
ROBOT  47 | P:  23,  81 | V:  13, -77
ROBOT  48 | P:  83,  73 | V:  58,  70
ROBOT  49 | P: 100,  22 | V:  99,  81
ROBOT  50 | P:  56,  75 | V:  20,  80
ROBOT  51 | P: 100,  27 | V:   1, -15
ROBOT  52 | P:  10,  56 | V:  85, -55
ROBOT  53 | P:  77,  76 | V: -16,  16
ROBOT  54 | P:  48,   4 | V:   2, -17
ROBOT  55 | P:  30,  49 | V: -73,  14
ROBOT  56 | P:  19,  55 | V: -82,  83
ROBOT  57 | P:  45,  54 | V:  21,  68
ROBOT  58 | P:  83,  88 | V: -41, -99
ROBOT  59 | P:  56,  45 | V: -52, -47
ROBOT  60 | P:  57,  56 | V: -93,  34
ROBOT  61 | P:  96,  22 | V:  64,  53
ROBOT  62 | P:  11,  67 | V: -73,  36
ROBOT  63 | P: 100,  69 | V: -62,  46
ROBOT  64 | P:  63,  17 | V: -97, -61
ROBOT  65 | P:  84,  51 | V: -22, -70
ROBOT  66 | P:  94,  73 | V: -87, -15
ROBOT  67 | P:  37,   9 | V: -36, -44
ROBOT  68 | P:  79,   9 | V:  37,  82
ROBOT  69 | P:  41,  23 | V: -13,  98
ROBOT  70 | P:  31,   6 | V:  38, -17
ROBOT  71 | P:  31,  44 | V: -17, -70
ROBOT  72 | P:  69,  16 | V: -91,   7
ROBOT  73 | P:  92,  34 | V: -19, -43
ROBOT  74 | P:  96,  39 | V: -16,  -2
ROBOT  75 | P:  79,  85 | V:  58,  84
ROBOT  76 | P:   0,  83 | V:  89, -77
ROBOT  77 | P:  99,  95 | V:  91, -97
ROBOT  78 | P:   4,   0 | V: -14,  62
ROBOT  79 | P:  61,  94 | V:  85, -33
ROBOT  80 | P:  58,   9 | V:  86, -40
ROBOT  81 | P:  39,  74 | V:  55,  61
ROBOT  82 | P:  58,  69 | V: -13, -44
ROBOT  83 | P:  95,   6 | V:  -3, -13
ROBOT  84 | P:  90,  47 | V:  25,  38
ROBOT  85 | P:  89, 100 | V: -43,  30
ROBOT  86 | P:  85,  52 | V:  14, -59
ROBOT  87 | P:  20,  51 | V:  68, -32
ROBOT  88 | P:  44,  33 | V: -18, -14
ROBOT  89 | P:  14,  66 | V:  45,  60
ROBOT  90 | P:  49,  98 | V: -99, -31
ROBOT  91 | P:   9,  79 | V:  66,  66
ROBOT  92 | P:  80,  96 | V:  31,  27
ROBOT  93 | P:  14,  30 | V: -69, -14
ROBOT  94 | P:  55,  61 | V:  80,  92
ROBOT  95 | P:  22,  22 | V:  44, -32
ROBOT  96 | P:  11,  97 | V:  11, -52
ROBOT  97 | P:   9,  81 | V: -14,  37
ROBOT  98 | P:  45,  52 | V: -17, -91
ROBOT  99 | P:  93,  72 | V:  38, -55
ROBOT 100 | P:  33, 101 | V:  19,  36
ROBOT 101 | P:  64,  62 | V:  46,  50
ROBOT 102 | P:  51,  73 | V:  48, -78
ROBOT 103 | P:  69,  95 | V: -68,  15
ROBOT 104 | P:  73,  63 | V:  14,  48
ROBOT 105 | P:  20,  78 | V: -94,  95
ROBOT 106 | P:  52,  24 | V: -49,   7
ROBOT 107 | P:  65,  35 | V:  92,  -1
ROBOT 108 | P:  60,  81 | V:  44, -10
ROBOT 109 | P:   0,  19 | V: -16,  66
ROBOT 110 | P:  74,  97 | V: -45,  50
ROBOT 111 | P:  85,  16 | V: -68, -85
ROBOT 112 | P:  63,   9 | V:   4, -85
ROBOT 113 | P:  87,  23 | V:  54,   8
ROBOT 114 | P:  24,  21 | V: -27,  -4
ROBOT 115 | P:  82,  66 | V: -44,  66
ROBOT 116 | P:  13,  15 | V:  53, -86
ROBOT 117 | P:  64,  70 | V: -24,  14
ROBOT 118 | P:  43,  38 | V:  25,  55
ROBOT 119 | P:  98,  86 | V: -14,  72
ROBOT 120 | P:  21,  94 | V: -82,  54
ROBOT 121 | P:   2,  51 | V:  47,  12
ROBOT 122 | P:  11,  20 | V: -90, -73
ROBOT 123 | P:  89,  99 | V:  75,  97
ROBOT 124 | P:  60,  57 | V: -33,  76
ROBOT 125 | P:  47,  95 | V:  66,  17
ROBOT 126 | P:  83,   1 | V:  12,  29
ROBOT 127 | P:  33,  91 | V: -40,  15
ROBOT 128 | P:  61,  49 | V: -86,   3
ROBOT 129 | P:  56,  28 | V:  27, -13
ROBOT 130 | P:  37,  59 | V:   4,  14
ROBOT 131 | P:  58,  42 | V:   2, -59
ROBOT 132 | P:  27,  37 | V: -99,  85
ROBOT 133 | P:   5,  89 | V:  49,  95
ROBOT 134 | P:  51,   7 | V:   4,   7
ROBOT 135 | P:  18,  65 | V:  11,   1
ROBOT 136 | P:  65,  56 | V:  67,  33
ROBOT 137 | P:  52,  99 | V: -79, -34
ROBOT 138 | P:   1,  88 | V:  66, -40
ROBOT 139 | P:  94,  69 | V:   3, -56
ROBOT 140 | P:  56,  33 | V:  73, -21
ROBOT 141 | P:  99,  87 | V:  33, -95
ROBOT 142 | P:   4,  61 | V:  59, -49
ROBOT 143 | P:  15,  19 | V: -10,  -3
ROBOT 144 | P:  87,  91 | V:  18,  14
ROBOT 145 | P:  67,  23 | V:  12,  89
ROBOT 146 | P:  71,  64 | V:  94,  94
ROBOT 147 | P:  80,  23 | V:  91,  70
ROBOT 148 | P:  82,  94 | V: -48, -21
ROBOT 149 | P:   0,  30 | V: -35,  66
ROBOT 150 | P:  10,  69 | V:  66, -80
ROBOT 151 | P:  72,  20 | V:  60,  98
ROBOT 152 | P:  64,  90 | V: -86, -18
ROBOT 153 | P:  52,  59 | V: -61, -10
ROBOT 154 | P:  93,  86 | V:  41, -20
ROBOT 155 | P:  75,  98 | V: -66,  28
ROBOT 156 | P:   2,  17 | V:  69,  -5
ROBOT 157 | P:  10,  14 | V: -60,   3
ROBOT 158 | P:  65,  56 | V:  22, -81
ROBOT 159 | P:   7,  65 | V: -75,  59
ROBOT 160 | P:  45,  69 | V: -76, -90
ROBOT 161 | P:  50,  23 | V: -95,  32
ROBOT 162 | P:   5,  32 | V: -56, -71
ROBOT 163 | P:  33, 100 | V: -80, -98
ROBOT 164 | P:   1,  25 | V: -61,  77
ROBOT 165 | P:  16,  35 | V: -50,  -1
ROBOT 166 | P:   9,  39 | V: -58,  20
ROBOT 167 | P: 100, 100 | V:   5,  98
ROBOT 168 | P:  44,  56 | V:  57, -58
ROBOT 169 | P:  69,  75 | V:  79, -31
ROBOT 170 | P:  60,  94 | V: -45,  -2
ROBOT 171 | P:  25,  10 | V:  -6, -27
ROBOT 172 | P:  11,  90 | V: -92, -99
ROBOT 173 | P:  38,  52 | V: -30, -76
ROBOT 174 | P:  73,  69 | V: -44, -82
ROBOT 175 | P:  64,  94 | V: -39, -68
ROBOT 176 | P:  38,   7 | V: -51,  40
ROBOT 177 | P:  40,  47 | V: -19, -11
ROBOT 178 | P:  92,  87 | V:  47,  40
ROBOT 179 | P:  87,  49 | V: -39,  56
ROBOT 180 | P:  40,   0 | V:  19,  17
ROBOT 181 | P:  19,  40 | V: -73,  73
ROBOT 182 | P:  19,  85 | V:  51,  72
ROBOT 183 | P:  30,  31 | V: -92, -99
ROBOT 184 | P:  37,  91 | V:  42,  84
ROBOT 185 | P:  34, 102 | V:  42, -18
ROBOT 186 | P:  11,  42 | V:  86,  48
ROBOT 187 | P:  63,  60 | V:  -9, -57
ROBOT 188 | P:  74,  16 | V: -85,  65
ROBOT 189 | P:  75,  71 | V:  98, -90
ROBOT 190 | P:  80,  13 | V: -70, -37
ROBOT 191 | P:  40,  33 | V: -40,  34
ROBOT 192 | P:  33,   1 | V:  78, -40
ROBOT 193 | P:  30, 102 | V:  43, -86
ROBOT 194 | P:   3,   2 | V:  -8,  39
ROBOT 195 | P:  33,  91 | V:  -8, -42
ROBOT 196 | P:  16,  47 | V: -90,  69
ROBOT 197 | P:  74,  94 | V:  35,  28
ROBOT 198 | P:  78,  24 | V:  14, -85
ROBOT 199 | P:  66,  30 | V:  98, -26
ROBOT 200 | P:  22,  73 | V:  35,  58
ROBOT 201 | P:  34,   6 | V:  78, -50
ROBOT 202 | P:  61,  29 | V:  71, -14
ROBOT 203 | P:  21,  89 | V:  -1, -77
ROBOT 204 | P:  77,  54 | V:  14, -68
ROBOT 205 | P:  74,  76 | V: -47,  -9
ROBOT 206 | P:  30,  33 | V:  95,   9
ROBOT 207 | P:  39,  92 | V: -34, -88
ROBOT 208 | P:  87,  69 | V: -95,  77
ROBOT 209 | P:  81,  74 | V:  -9,  25
ROBOT 210 | P:  49,  72 | V:  90, -11
ROBOT 211 | P:  39,  42 | V: -95, -83
ROBOT 212 | P:  34,  90 | V:  -2,  -9
ROBOT 213 | P:  66,  19 | V:  58,  70
ROBOT 214 | P:  67,  71 | V:  33,  37
ROBOT 215 | P:  23,  90 | V: -91, -83
ROBOT 216 | P:  53,  71 | V:  39, -38
ROBOT 217 | P:  48,  53 | V:  84,  11
ROBOT 218 | P:  67,   5 | V:  90, -17
ROBOT 219 | P:  10,  13 | V: -50, -50
ROBOT 220 | P:  43,  60 | V: -63, -88
ROBOT 221 | P:  45,  84 | V: -54, -59
ROBOT 222 | P:  87,  20 | V: -22,   8
ROBOT 223 | P:  74,  40 | V:  75, -47
ROBOT 224 | P:  44,  68 | V:  32,  27
ROBOT 225 | P:  94,  78 | V: -77, -89
ROBOT 226 | P:  41,  16 | V: -54,  65
ROBOT 227 | P:  87,  48 | V: -81, -12
ROBOT 228 | P:  24,  46 | V: -55,  15
ROBOT 229 | P:  90,  44 | V:   8,  30
ROBOT 230 | P:  70,  24 | V:  35,  19
ROBOT 231 | P:  91,  20 | V:  64, -38
ROBOT 232 | P:  75,  38 | V:  15,  45
ROBOT 233 | P:  36,  58 | V:  -2,  35
ROBOT 234 | P:  85,  80 | V: -56,  -7
ROBOT 235 | P:  96,  84 | V: -18, -44
ROBOT 236 | P:  73,  28 | V:  33,  21
ROBOT 237 | P:  84,  39 | V: -28, -60
ROBOT 238 | P:  26,  62 | V: -46,  13
ROBOT 239 | P:  31,  66 | V: -86, -45
ROBOT 240 | P:  50,  85 | V:  31,  61
ROBOT 241 | P:  54,  98 | V:  52, -31
ROBOT 242 | P:  61,  31 | V:  52, -12
ROBOT 243 | P:  16,  76 | V:  78, -78
ROBOT 244 | P:  45,  30 | V:  83, -11
ROBOT 245 | P:  66,  73 | V: -72,  93
ROBOT 246 | P:  22,  26 | V: -39,  58
ROBOT 247 | P:  96,  13 | V:  -9,  41
ROBOT 248 | P:  82,   1 | V: -62,  17
ROBOT 249 | P:  64,  70 | V:   5, -61
ROBOT 250 | P:  42,  26 | V: -40,  79
ROBOT 251 | P:  91,  90 | V:  81, -31
ROBOT 252 | P:  55,  33 | V:  67,  44
ROBOT 253 | P:  41,  63 | V: -34, -19
ROBOT 254 | P:  85,  60 | V:  19, -19
ROBOT 255 | P:   2,  83 | V: -12, -77
ROBOT 256 | P:  79,  72 | V: -24, -90
ROBOT 257 | P:  61,  12 | V: -17, -52
ROBOT 258 | P:  25,  59 | V:  97, -11
ROBOT 259 | P:  99,   5 | V: -18,  -5
ROBOT 260 | P:  10,  79 | V: -92,  25
ROBOT 261 | P:   3,  19 | V: -96, -96
ROBOT 262 | P:  56,  96 | V:  94,  86
ROBOT 263 | P:  84, 102 | V:  25, -88
ROBOT 264 | P:   9,  78 | V: -37,  39
ROBOT 265 | P:  18,  40 | V: -79,  67
ROBOT 266 | P:  96,  48 | V: -73,  70
ROBOT 267 | P:  44,  84 | V: -26, -22
ROBOT 268 | P:  52,  43 | V:   4, -55
ROBOT 269 | P:  32,  85 | V: -40, -27
ROBOT 270 | P:  42,  77 | V:  -7, -58
ROBOT 271 | P:  40,  16 | V:  21, -60
ROBOT 272 | P:  16,  66 | V: -43,  -1
ROBOT 273 | P:  16,  31 | V: -94,  91
ROBOT 274 | P:  51,  74 | V: -78,  37
ROBOT 275 | P:  36,  73 | V:  85, -51
ROBOT 276 | P:  12,  50 | V:  64,  71
ROBOT 277 | P:   2,  14 | V: -81,   8
ROBOT 278 | P:  31,  73 | V: -21,  14
ROBOT 279 | P:  85,  22 | V:  20, -13
ROBOT 280 | P:   9,  78 | V:  43, -31
ROBOT 281 | P:  15,  38 | V: -69,  31
ROBOT 282 | P:   2,  94 | V: -31,  84
ROBOT 283 | P:  80,  70 | V:  56, -67
ROBOT 284 | P:  10,  79 | V: -92,  61
ROBOT 285 | P:  83,  52 | V: -43,  58
ROBOT 286 | P:  32,   6 | V:  55, -63
ROBOT 287 | P:  34,  37 | V: -89,  76
ROBOT 288 | P:   8,  39 | V: -95, -71
ROBOT 289 | P:  93,  64 | V:  97, -88
ROBOT 290 | P:  79,  80 | V:   6,  14
ROBOT 291 | P:  24,  56 | V:  -8, -57
ROBOT 292 | P:  17,   6 | V:  68,  44
ROBOT 293 | P:  30,  96 | V: -84, -19
ROBOT 294 | P:  43,   4 | V: -59, -91
ROBOT 295 | P:  23,  43 | V:  -8, -93
ROBOT 296 | P:  88,  36 | V: -18, -13
ROBOT 297 | P:   3,  39 | V: -20, -93
ROBOT 298 | P:   4,   1 | V:  66, -51
ROBOT 299 | P:  73,  56 | V:  52,  48
ROBOT 300 | P:  27,  12 | V:  85,  71
ROBOT 301 | P:  18,  55 | V:  48,  15
ROBOT 302 | P:  91,  93 | V:  26,  53
ROBOT 303 | P:  47,  21 | V:  44,  52
ROBOT 304 | P:  76,  78 | V:  94,  83
ROBOT 305 | P:  17,  94 | V:  -5,  91
ROBOT 306 | P:   2,  20 | V:  87,  76
ROBOT 307 | P:  73,  44 | V:  31,  56
ROBOT 308 | P:  55,  92 | V: -30, -66
ROBOT 309 | P:  69,  54 | V: -87,  90
ROBOT 310 | P:  11,  97 | V: -50, -76
ROBOT 311 | P:   1,  99 | V: -77, -30
ROBOT 312 | P:   3,  17 | V: -75, -84
ROBOT 313 | P:  20,  13 | V: -94,   6
ROBOT 314 | P:  41,  20 | V: -51, -94
ROBOT 315 | P:  94,  13 | V: -58, -27
ROBOT 316 | P:  27, 100 | V:  26, -32
ROBOT 317 | P:  89,  93 | V:  87, -63
ROBOT 318 | P:  81,  15 | V: -94,  46
ROBOT 319 | P:  34,  44 | V: -42,  67
ROBOT 320 | P:  77,  89 | V: -87, -88
ROBOT 321 | P:   9,   2 | V: -75, -76
ROBOT 322 | P:  79,  22 | V:  -1,  19
ROBOT 323 | P:  11,  48 | V:  28, -35
ROBOT 324 | P:  34,  73 | V: -63,  10
ROBOT 325 | P:  59,   2 | V: -32,  75
ROBOT 326 | P:  37,  72 | V:  99,  94
ROBOT 327 | P:  90,  85 | V:   3,  45
ROBOT 328 | P:  80,   2 | V: -45, -52
ROBOT 329 | P:  76,   5 | V:  66,   8
ROBOT 330 | P:  31,  79 | V:  40,  71
ROBOT 331 | P:  74,  53 | V: -85, -23
ROBOT 332 | P:  93,  35 | V:   3, -93
ROBOT 333 | P:  55,  57 | V:  88, -23
ROBOT 334 | P:  14,   5 | V:  57, -38
ROBOT 335 | P:   3,  46 | V:  38, -86
ROBOT 336 | P:  99,  85 | V:  13, -23
ROBOT 337 | P:  81,   1 | V: -13,  32
ROBOT 338 | P:   0,  83 | V:  -1,  16
ROBOT 339 | P:  22,  34 | V:  15,   9
ROBOT 340 | P:   7,  97 | V: -73, -87
ROBOT 341 | P:  53,   0 | V: -95,  16
ROBOT 342 | P:  52,  29 | V:  75, -85
ROBOT 343 | P:  99,  19 | V: -96, -37
ROBOT 344 | P:  77,  81 | V:  77,  60
ROBOT 345 | P:  10,   8 | V:  91, -41
ROBOT 346 | P:  99,   8 | V:  45, -86
ROBOT 347 | P:  96,   6 | V:  40,  66
ROBOT 348 | P:  11,  51 | V: -37, -12
ROBOT 349 | P:  83,  44 | V:  56,   2
ROBOT 350 | P:  70,  24 | V:  92,  43
ROBOT 351 | P:  45,  35 | V: -99, -14
ROBOT 352 | P:  67,  34 | V:  46, -46
ROBOT 353 | P:   6,  63 | V:  64, -34
ROBOT 354 | P:  43,  77 | V:  57,  16
ROBOT 355 | P:  84,  76 | V: -24,   2
ROBOT 356 | P:  65,  74 | V:  33,  -9
ROBOT 357 | P:  19,   5 | V:   7, -76
ROBOT 358 | P:  27,  44 | V: -74,  87
ROBOT 359 | P:  94,  55 | V:  95, -69
ROBOT 360 | P:  91,  86 | V: -55,  32
ROBOT 361 | P:   7,  78 | V:  68,  15
ROBOT 362 | P:  38,  32 | V:   2, -82
ROBOT 363 | P:  52,  98 | V: -91, -31
ROBOT 364 | P:  94,   9 | V:  19,  55
ROBOT 365 | P:  76,  32 | V:  75, -92
ROBOT 366 | P:  32,  71 | V: -23,  70
ROBOT 367 | P:  91,  41 | V:  58, -65
ROBOT 368 | P:  86,   5 | V:  97,  41
ROBOT 369 | P:  25,  12 | V:  32,  66
ROBOT 370 | P:  87,  56 | V:  20, -91
ROBOT 371 | P:  44,  45 | V: -81,  77
ROBOT 372 | P:  47,  33 | V: -38, -82
ROBOT 373 | P:  29,  90 | V: -42,  15
ROBOT 374 | P:  40,  34 | V:  19,  43
ROBOT 375 | P:  42,  30 | V:  82,  32
ROBOT 376 | P:  55,  27 | V: -80, -59
ROBOT 377 | P:  69,  97 | V:  12, -86
ROBOT 378 | P:  47,  51 | V:  68,  21
ROBOT 379 | P:  21,  91 | V: -69, -53
ROBOT 380 | P:  96,  48 | V:  26, -35
ROBOT 381 | P:  89,  41 | V:   1, -69
ROBOT 382 | P:  43,  56 | V: -65, -86
ROBOT 383 | P:  82,  75 | V: -47, -45
ROBOT 384 | P:  97,  35 | V:   9, -23
ROBOT 385 | P:  64,  12 | V:  77, -15
ROBOT 386 | P:  80,  17 | V:  94,  78
ROBOT 387 | P:  22,  31 | V:  93,  55
ROBOT 388 | P:  88,  15 | V: -42,  17
ROBOT 389 | P:  20,  52 | V:  53,  68
ROBOT 390 | P:   6,  58 | V: -29,  -9
ROBOT 391 | P:  89, 101 | V:  50,  67
ROBOT 392 | P:  25,   3 | V:  21, -52
ROBOT 393 | P:  80,  92 | V:  46,  99
ROBOT 394 | P:  28,   7 | V: -88, -64
ROBOT 395 | P:  34,  97 | V:  80,  -6
ROBOT 396 | P:  55, 102 | V: -13, -52
ROBOT 397 | P:  82,  56 | V:   7,  60
ROBOT 398 | P:   2,  12 | V:  32, -96
ROBOT 399 | P:  82,  81 | V: -83,  49
ROBOT 400 | P:  18,  44 | V:  70, -13
ROBOT 401 | P:  84,  48 | V: -22,  80
ROBOT 402 | P:  81,  33 | V:  -3,  66
ROBOT 403 | P:  97,  30 | V:  85, -36
ROBOT 404 | P:   9,   4 | V:  55,  64
ROBOT 405 | P:  55,   8 | V: -32, -97
ROBOT 406 | P:  96, 100 | V:  98,  73
ROBOT 407 | P:  58,  37 | V:  29, -14
ROBOT 408 | P:  93,  18 | V:  62,  31
ROBOT 409 | P:  13,  82 | V:  11, -31
ROBOT 410 | P:  70,  43 | V:  44,  97
ROBOT 411 | P:  89,  60 | V:  77, -66
ROBOT 412 | P:  43,  45 | V:  70, -63
ROBOT 413 | P:  79,  88 | V:  35, -54
ROBOT 414 | P:  77,  99 | V: -23, -31
ROBOT 415 | P:  23,  21 | V: -97,  53
ROBOT 416 | P:  70,  26 | V:  73,  21
ROBOT 417 | P:  92,  95 | V:  81,  28
ROBOT 418 | P:  82,  27 | V: -62, -37
ROBOT 419 | P:  79,  31 | V: -45, -13
ROBOT 420 | P:  82,  35 | V:  81,  80
ROBOT 421 | P:   5,  75 | V: -73,  71
ROBOT 422 | P:  41,   1 | V:  65,  19
ROBOT 423 | P:  10, 102 | V: -12, -63
ROBOT 424 | P:  83,  80 | V: -95, -45
ROBOT 425 | P:  26,  34 | V: -44, -27
ROBOT 426 | P:  96,  72 | V: -18, -44
ROBOT 427 | P:  15,   7 | V:  -2,  11
ROBOT 428 | P:  36,   1 | V: -44,   5
ROBOT 429 | P:  44,  60 | V: -15,  23
ROBOT 430 | P:  88,  99 | V: -79,   5
ROBOT 431 | P:   3,  21 | V:  26, -61
ROBOT 432 | P:  57,  42 | V: -84,  17
ROBOT 433 | P:  28,  80 | V:  19, -33
ROBOT 434 | P:  33,  25 | V: -97, -49
ROBOT 435 | P:  72,  37 | V:  75,   9
ROBOT 436 | P:  18, 102 | V:   9, -41
ROBOT 437 | P:  14,  10 | V:  75,  39
ROBOT 438 | P:  76,  97 | V: -66,  96
ROBOT 439 | P:   4,   8 | V: -48,  -5
ROBOT 440 | P:  31,  28 | V:  40, -15
ROBOT 441 | P:  78,  59 | V:  20, -23
ROBOT 442 | P:  12,  52 | V:  91,  44
ROBOT 443 | P:  86,   8 | V:  43,  40
ROBOT 444 | P:  74,   8 | V:  43, -17
ROBOT 445 | P:  77,  22 | V:  54,  19
ROBOT 446 | P:  36,  55 | V: -15, -47
ROBOT 447 | P:  79,  97 | V:  -6, -43
ROBOT 448 | P:  62,  72 | V: -72,  14
ROBOT 449 | P:  97,  17 | V:  70,  86
ROBOT 450 | P:  71,  80 | V: -26,  95
ROBOT 451 | P:  71,  23 | V:  50,  76
ROBOT 452 | P:  16,  79 | V: -50, -54
ROBOT 453 | P:  30,  99 | V: -78, -18
ROBOT 454 | P:  45,  27 | V:  65,  -2
ROBOT 455 | P:  62,  79 | V: -51, -65
ROBOT 456 | P:  86,  40 | V:  -7, -80
ROBOT 457 | P:  58,  94 | V:   8,  51
ROBOT 458 | P:  99,  53 | V:  26,  82
ROBOT 459 | P:  91,  88 | V: -79, -40
ROBOT 460 | P:  95,   1 | V:  37, -62
ROBOT 461 | P:  24,  13 | V:  10,  28
ROBOT 462 | P:  13,  21 | V: -90,  99
ROBOT 463 | P:  84,   7 | V: -22,  32
ROBOT 464 | P:   7,   9 | V: -31, -51
ROBOT 465 | P:   7,  47 | V: -29,  47
ROBOT 466 | P:  85,  42 | V:  -1, -58
ROBOT 467 | P:  99,  73 | V:  22,  36
ROBOT 468 | P:  66,  96 | V:  50,  50
ROBOT 469 | P:  90,  82 | V:  -1,  27
ROBOT 470 | P:  23,   5 | V:  36,  74
ROBOT 471 | P:  56,  98 | V:  82, -88
ROBOT 472 | P:  78,  96 | V:  37,   5
ROBOT 473 | P:  73,  61 | V: -64, -80
ROBOT 474 | P:  20,  32 | V:  55,  32
ROBOT 475 | P:  99,  62 | V:  62,  12
ROBOT 476 | P:  15,   7 | V: -76, -41
ROBOT 477 | P:  77,  85 | V:  14,  -6
ROBOT 478 | P:  95,  57 | V:  25,  12
ROBOT 479 | P:  67,  30 | V: -55,  22
ROBOT 480 | P:  48,  39 | V:   1, -61
ROBOT 481 | P:   2,   8 | V:  28,   6
ROBOT 482 | P:  70,  93 | V:  73, -41
ROBOT 483 | P:   7,  21 | V:  34, -96
ROBOT 484 | P:  17,  94 | V:  93,  15
ROBOT 485 | P:   7,  27 | V: -52,  77
ROBOT 486 | P:  81,  48 | V:  43,  -5
ROBOT 487 | P:  38,  47 | V:   6, -79
ROBOT 488 | P:  39,  15 | V:  44, -85
ROBOT 489 | P:  16,  31 | V: -90, -94
ROBOT 490 | P:  50,  54 | V: -70,  35
ROBOT 491 | P:  45,  86 | V: -78,   4
ROBOT 492 | P:  39,  57 | V:  63,  71
ROBOT 493 | P:  67,  76 | V:  35, -44
ROBOT 494 | P:  57,  18 | V:  31, -80
ROBOT 495 | P:  83,  65 | V:  80,  37
ROBOT 496 | P:  97,  70 | V: -51, -77
ROBOT 497 | P:   6,  84 | V: -12,  27
ROBOT 498 | P: 100,  38 | V:  66,  33
ROBOT 499 | P:  66,  59 | V:  34,  67 
[2024-12-14 11:07:25,623] INFO day14:195 > Top Left 123 | Top Right 117 | Bottom Left 112 | Bottom Right 139 | Center 9 
[2024-12-14 11:07:25,623] INFO day14:201 > Safety Factor: 224039088 
[2024-12-14 11:07:25,623] INFO day14:121 > STEP 32 
[2024-12-14 11:07:25,627] INFO day14:91 > Room Size:
Height=103, Width=101
ROBOT   0 | P:  40,  44 | V:   2, -23
ROBOT   1 | P:  25,  32 | V: -90,   9
ROBOT   2 | P:  33,   5 | V: -90, -77
ROBOT   3 | P:  20,  36 | V:  82, -94
ROBOT   4 | P:  48,  35 | V: -39,  60
ROBOT   5 | P:   0,  55 | V:  14, -94
ROBOT   6 | P:  55,  33 | V: -52, -63
ROBOT   7 | P:  69,  61 | V:  42, -39
ROBOT   8 | P:  58,  66 | V: -93,  41
ROBOT   9 | P:  34,  52 | V:  27, -13
ROBOT  10 | P:   3,  95 | V: -10, -68
ROBOT  11 | P:  55,  30 | V:  38,  -2
ROBOT  12 | P:  69,  95 | V: -93, -68
ROBOT  13 | P:  79,  35 | V:  56,   6
ROBOT  14 | P:  69,  34 | V:   1,  63
ROBOT  15 | P:  76,  34 | V: -18,  70
ROBOT  16 | P:  78,  24 | V: -96,  54
ROBOT  17 | P:  44,  75 | V:  21, -26
ROBOT  18 | P:  75,  88 | V:  82, -86
